timestamp,venue,trade_id,trader,venue_account,instrument_type,symbol,side,quantity,price,fee,fee_asset
2026-08-01T07:51:58Z,BINANCE,T00673,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,1.1875,62533.7,20.37090571,USDT
2026-08-01T00:33:39Z,OKX,T00009,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.125,62235.89,2.09655407,USDT
2026-08-01T12:50:24Z,BINANCE,T00018,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,BUY,1000,0.62511,0.21710479,USDT
2026-08-01T18:54:06Z,BYBIT,T00570,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.375,63215.1,0.01025283,BNB
2026-08-01T04:45:20Z,BINANCE,T00226,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1500,0.62157,0.00055008,BNB
2026-08-01T12:34:33Z,BYBIT,T00584,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,500,0.6252,0.08577388,USDT
2026-08-01T16:25:40Z,OKX,T00122,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1000,0.62845,0.23327938,USDT
2026-08-01T03:42:29Z,OKX,T00048,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,2000,0.62115,0.46523851,USDT
2026-08-01T03:35:01Z,BYBIT,T00222,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,70,156.169,4.39315318,USDT
2026-08-01T08:40:53Z,BYBIT,T00168,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1500,0.6293,0.25459378,USDT
2026-08-01T21:51:17Z,BYBIT,T00294,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,2,3122.55,2.92337619,USDT
2026-08-01T07:34:12Z,BYBIT,T00411,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,21.25,3179.9,33.25018318,USDT
2026-08-01T03:54:09Z,OKX,T00739,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,3000,0.62067,0.66696354,USDT
2026-08-01T18:06:15Z,BYBIT,T00081,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,40,157.821,3.15261611,USDT
2026-08-01T08:36:45Z,BINANCE,T00345,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,6,3170.99,5.81504632,USDT
2026-08-01T08:58:45Z,BYBIT,T00011,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,750,0.62949,0.16053300,USDT
2026-08-01T07:56:36Z,OKX,T00490,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,10,156.361,0.68621658,USDT
2026-08-01T11:36:11Z,OKX,T00110,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,0.5,3176.35,0.43841899,USDT
2026-08-01T01:26:18Z,BINANCE,T00459,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,500,0.62373,0.14125943,USDT
2026-08-01T16:53:38Z,BYBIT,T00519,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,2000,0.62683,0.55069908,USDT
2026-08-01T04:11:39Z,BINANCE,T00041,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.0625,62070.2,1.03705598,USDT
2026-08-01T07:15:19Z,BINANCE,T00232,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,1000,0.6263,0.15924666,USDT
2026-08-01T00:43:56Z,BINANCE,T00494,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.5,62195.87,0.01140631,BNB
2026-08-01T18:09:13Z,BINANCE,T00511,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3146.35,1.98298908,USDT
2026-08-01T20:42:33Z,OKX,T00166,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,1.25,3135.94,1.53701049,USDT
2026-08-01T13:44:03Z,OKX,T00095,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,1500,0.62267,0.21538053,USDT
2026-08-01T14:12:12Z,OKX,T00112,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,0.5,3165.37,0.34054767,USDT
2026-08-01T22:34:40Z,BINANCE,T00102,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1000,0.62427,0.26596481,USDT
2026-08-01T15:37:11Z,BINANCE,T00669,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,1.5,3171.71,0.96451072,USDT
2026-08-01T05:09:39Z,BYBIT,T00393,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,250,0.61981,0.00005774,BNB
2026-08-01T00:34:58Z,BYBIT,T00679,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.5,62208.85,8.04156508,USDT
2026-08-01T04:49:36Z,BINANCE,T00160,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,250,0.62194,0.05389604,USDT
2026-08-01T11:27:38Z,OKX,T00454,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1500,0.6264,0.21404313,USDT
2026-08-01T19:01:49Z,OKX,T00072,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,1250,0.62704,0.28659253,USDT
2026-08-01T04:46:12Z,BINANCE,T00319,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,250,0.6219,0.00006178,BNB
2026-08-01T14:33:12Z,OKX,T00598,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,500,0.62496,0.11842756,USDT
2026-08-01T21:41:00Z,OKX,T00030,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,15,157.002,0.93762274,USDT
2026-08-01T04:44:24Z,BINANCE,T00022,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,1500,0.62234,0.32844042,USDT
2026-08-01T03:24:48Z,OKX,T00181,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1000,0.62115,0.30811625,USDT
2026-08-01T17:58:58Z,BINANCE,T00404,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.5,3154.86,0.72113739,USDT
2026-08-01T21:56:43Z,BINANCE,T00189,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,500,0.62349,0.14529826,USDT
2026-08-01T10:08:41Z,OKX,T00321,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.3125,62467.23,4.47211798,USDT
2026-08-01T15:03:16Z,BINANCE,T00562,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,250,0.62553,0.03159531,USDT
2026-08-01T14:55:43Z,BYBIT,T00641,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,10,155.817,0.45138387,USDT
2026-08-01T23:27:20Z,BYBIT,T00674,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.5,63937.67,14.27537702,USDT
2026-08-01T11:27:46Z,BINANCE,T00421,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.5,3179.85,0.77471363,USDT
2026-08-01T01:10:51Z,BINANCE,T00597,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,2.75,3204.9,3.29803825,USDT
2026-08-01T17:25:40Z,BINANCE,T00398,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1000,0.62552,0.23059332,USDT
2026-08-01T16:47:05Z,BINANCE,T00618,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.125,63270.61,2.33494334,USDT
2026-08-01T10:49:51Z,BINANCE,T00624,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,8,3190.01,0.01436444,BNB
2026-08-01T07:37:57Z,OKX,T00154,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,2.375,62559.99,32.13834082,USDT
2026-08-01T19:29:45Z,OKX,T00586,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,1000,0.62794,0.00019548,BNB
2026-08-01T19:19:26Z,OKX,T00407,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,10,157.494,0.35683487,USDT
2026-08-01T04:26:16Z,OKX,T00607,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.1875,62061.55,3.05443131,USDT
2026-08-01T04:11:29Z,BYBIT,T00364,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.25,62070.13,4.58825101,USDT
2026-08-01T09:54:32Z,BINANCE,T00406,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,750,0.62607,0.19092373,USDT
2026-08-01T09:07:06Z,OKX,T00148,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,5.75,3186.21,7.89498919,USDT
2026-08-01T17:12:24Z,BINANCE,T00443,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,750,0.62421,0.21021730,USDT
2026-08-01T16:06:42Z,BYBIT,T00012,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,30,156.967,1.06748001,USDT
2026-08-01T17:17:16Z,BINANCE,T00265,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3162.95,1.92378592,USDT
2026-08-01T15:27:48Z,BINANCE,T00619,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3178.76,0.28811799,USDT
2026-08-01T02:31:27Z,BINANCE,T00476,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.25,62149.81,4.17915881,USDT
2026-08-01T04:50:39Z,BINANCE,T00523,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,5,156.368,0.20484750,USDT
2026-08-01T17:47:41Z,OKX,T00526,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,2,3155.43,1.44548783,USDT
2026-08-01T12:23:34Z,OKX,T00192,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,1.125,62509.83,26.55531282,USDT
2026-08-01T05:45:27Z,BYBIT,T00331,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,0.25,3194.65,0.20899096,USDT
2026-08-01T20:09:13Z,BINANCE,T00070,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.5,3128.07,0.72690570,USDT
2026-08-01T08:01:47Z,OKX,T00702,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,10,155.661,0.32016865,USDT
2026-08-01T11:09:19Z,OKX,T00395,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,0.25,3176.32,0.31164951,USDT
2026-08-01T20:31:15Z,OKX,T00360,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.375,63226.26,6.99051360,USDT
2026-08-01T16:36:53Z,BINANCE,T00683,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,250,0.62689,0.04324516,USDT
2026-08-01T06:17:20Z,BYBIT,T00736,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,SELL,40,156.718,3.10842641,USDT
2026-08-01T02:12:37Z,OKX,T00355,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,1000,0.6223,0.00016433,BNB
2026-08-01T13:17:46Z,BINANCE,T00626,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,0.75,3171.75,1.14279312,USDT
2026-08-01T12:42:06Z,BYBIT,T00250,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.3125,62740.08,8.20906477,USDT
2026-08-01T22:05:27Z,BINANCE,T00647,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,30,157.749,1.45123776,USDT
2026-08-01T06:25:42Z,BINANCE,T00032,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,30,156.695,1.25515719,USDT
2026-08-01T01:32:25Z,OKX,T00452,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,10,155.995,0.71194871,USDT
2026-08-01T03:27:19Z,OKX,T00640,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,500,0.62131,0.11079508,USDT
2026-08-01T20:14:44Z,BYBIT,T00236,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1500,0.62439,0.30795504,USDT
2026-08-01T17:21:04Z,OKX,T00578,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,750,0.62434,0.00012615,BNB
2026-08-01T22:15:38Z,BYBIT,T00499,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,750,0.62309,0.17258222,USDT
2026-08-01T10:49:41Z,BINANCE,T00059,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,25,156.505,1.78275903,USDT
2026-08-01T16:44:09Z,OKX,T00686,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,5,156.992,0.27679483,USDT
2026-08-01T14:44:02Z,OKX,T00716,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,2250,0.6247,0.60405549,USDT
2026-08-01T12:07:34Z,BYBIT,T00533,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,5,156.637,0.18676197,USDT
2026-08-01T17:18:51Z,BINANCE,T00287,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,5,157.062,0.21338813,USDT
2026-08-01T16:03:57Z,BINANCE,T00124,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.25,3155.44,0.34314107,USDT
2026-08-01T05:12:15Z,BYBIT,T00670,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.1875,62555.28,4.69780377,USDT
2026-08-01T19:56:25Z,BINANCE,T00677,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,5,156.935,0.29011182,USDT
2026-08-01T12:48:29Z,BYBIT,T00549,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,5,156.695,0.15882202,USDT
2026-08-01T09:19:55Z,OKX,T00245,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,2000,0.62712,0.44974016,USDT
2026-08-01T14:04:02Z,BINANCE,T00604,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.3125,63055.97,4.80236714,USDT
2026-08-01T07:21:45Z,BINANCE,T00230,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3178.3,2.33842651,USDT
2026-08-01T18:20:44Z,OKX,T00309,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,0.25,3149.07,0.20860499,USDT
2026-08-01T16:26:46Z,BINANCE,T00119,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3154.88,0.34200270,USDT
2026-08-01T13:26:57Z,OKX,T00061,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,250,0.62279,0.00008368,BNB
2026-08-01T05:14:14Z,BINANCE,T00536,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1250,0.6192,0.26806627,USDT
2026-08-01T17:08:42Z,BINANCE,T00402,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1.25,3161.96,0.00171798,BNB
2026-08-01T02:51:38Z,BINANCE,T00615,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.75,3205.14,0.58349365,USDT
2026-08-01T15:37:02Z,BINANCE,T00396,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,10,156.387,0.47882482,USDT
2026-08-01T22:30:03Z,BYBIT,T00306,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,1000,0.62367,0.00027521,BNB
2026-08-01T06:25:37Z,BINANCE,T00650,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.375,62429.91,7.03797031,USDT
2026-08-01T22:25:40Z,BYBIT,T00105,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,1.125,63832.49,34.63197431,USDT
2026-08-01T00:30:35Z,OKX,T00453,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.1875,62205.67,3.94103953,USDT
2026-08-01T03:22:50Z,OKX,T00138,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,1000,0.62129,0.29951748,USDT
2026-08-01T06:29:53Z,OKX,T00101,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,500,0.62335,0.12106052,USDT
2026-08-01T03:31:35Z,BINANCE,T00256,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.0625,62142.36,1.21552394,USDT
2026-08-01T08:08:07Z,BINANCE,T00704,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,0.5,3179.18,0.00052590,BNB
2026-08-01T12:41:26Z,OKX,T00545,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,1.5,3179.47,1.43574193,USDT
2026-08-01T01:42:31Z,BINANCE,T00609,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.125,62289.15,3.59398784,USDT
2026-08-01T06:45:50Z,OKX,T00056,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.5,62450.41,0.00889613,BNB
2026-08-01T07:16:35Z,BYBIT,T00632,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,5,156.257,0.31378138,USDT
2026-08-01T01:30:30Z,OKX,T00065,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,150,156.257,11.60368735,USDT
2026-08-01T18:26:24Z,BYBIT,T00720,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.5,63323.42,10.17715142,USDT
2026-08-01T19:39:41Z,BYBIT,T00654,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,1500,0.62786,0.43023929,USDT
2026-08-01T09:37:13Z,BINANCE,T00043,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,0.75,3188.25,0.00100327,BNB
2026-08-01T02:25:00Z,OKX,T00340,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,1250,0.6218,0.00022393,BNB
2026-08-01T13:27:00Z,BINANCE,T00134,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,1.375,62943.52,39.03136405,USDT
2026-08-01T20:33:41Z,BINANCE,T00680,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,25,156.885,0.82199236,USDT
2026-08-01T08:21:16Z,BYBIT,T00559,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,1.25,3178.98,1.39403963,USDT
2026-08-01T03:21:57Z,BINANCE,T00424,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3197.61,0.00032121,BNB
2026-08-01T11:30:55Z,OKX,T00344,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,1,3180.11,0.00135225,BNB
2026-08-01T12:38:43Z,OKX,T00514,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,500,0.62463,0.06323657,USDT
2026-08-01T13:44:29Z,BYBIT,T00125,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1,3173.81,0.90785695,USDT
2026-08-01T20:28:19Z,BYBIT,T00120,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,1.375,63324.92,42.59085690,USDT
2026-08-01T03:39:58Z,BINANCE,T00300,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,750,0.62101,0.00014642,BNB
2026-08-01T03:49:43Z,BINANCE,T00255,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.0625,62032.46,1.68140527,USDT
2026-08-01T17:18:33Z,BYBIT,T00169,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,SELL,25,157.034,1.22166574,USDT
2026-08-01T10:27:56Z,BYBIT,T00539,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1.25,3184.83,1.74610912,USDT
2026-08-01T23:05:57Z,BINANCE,T00655,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,2000,0.62193,0.43511330,USDT
2026-08-01T19:05:10Z,OKX,T00659,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,0.25,3146,0.00025309,BNB
2026-08-01T11:45:13Z,BYBIT,T00727,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,750,0.62604,0.00026421,BNB
2026-08-01T14:54:00Z,BYBIT,T00698,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.75,3171.97,0.99321099,USDT
2026-08-01T04:33:25Z,BINANCE,T00516,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.3125,62308.97,0.00923506,BNB
2026-08-01T02:41:57Z,OKX,T00258,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,750,0.62083,0.10665709,USDT
2026-08-01T08:53:18Z,BINANCE,T00608,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,250,155.538,11.15435594,USDT
2026-08-01T20:54:19Z,OKX,T00176,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,20,157.029,1.40079485,USDT
2026-08-01T12:44:14Z,BYBIT,T00307,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,0.25,3181.35,0.00028953,BNB
2026-08-01T00:21:33Z,BINANCE,T00152,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,2,3198.14,2.39496166,USDT
2026-08-01T19:20:57Z,OKX,T00080,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,5,157.742,0.00047767,BNB
2026-08-01T10:01:20Z,BYBIT,T00684,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,5,156.067,0.32878621,USDT
2026-08-01T08:25:49Z,BYBIT,T00329,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.5,62620.07,11.42818051,USDT
2026-08-01T23:45:01Z,BINANCE,T00386,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.1875,63740.46,2.50240800,USDT
2026-08-01T19:34:17Z,BINANCE,T00130,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3126.89,0.00180383,BNB
2026-08-01T15:16:34Z,BINANCE,T00023,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,25,155.822,1.63710462,USDT
2026-08-01T03:44:15Z,OKX,T00623,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,20,155.882,0.00119201,BNB
2026-08-01T17:12:36Z,OKX,T00354,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1250,0.62475,0.00028048,BNB
2026-08-01T02:47:10Z,BYBIT,T00037,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,0.25,3203.15,0.25513649,USDT
2026-08-01T12:42:41Z,BYBIT,T00058,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,5,156.914,0.31902396,USDT
2026-08-01T03:58:40Z,BINANCE,T00278,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1250,0.62088,0.29304793,USDT
2026-08-01T12:43:32Z,BYBIT,T00445,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,15,156.725,0.82858249,USDT
2026-08-01T12:21:53Z,BYBIT,T00631,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,1000,0.62746,0.31110685,USDT
2026-08-01T16:49:21Z,BYBIT,T00601,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,2000,0.62618,0.32627659,USDT
2026-08-01T08:43:51Z,BINANCE,T00202,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,500,0.63044,0.07798692,USDT
2026-08-01T15:20:56Z,OKX,T00325,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,1.25,3182.57,1.65884220,USDT
2026-08-01T21:54:20Z,BINANCE,T00004,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,20,157.168,0.00146772,BNB
2026-08-01T22:02:31Z,OKX,T00277,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.5,63766.32,10.23275681,USDT
2026-08-01T20:30:15Z,BYBIT,T00253,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1.5,3135.64,1.29384806,USDT
2026-08-01T02:50:35Z,BINANCE,T00150,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,1.25,3206.11,1.54349172,USDT
2026-08-01T14:04:32Z,BYBIT,T00565,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,10,155.692,0.75114279,USDT
2026-08-01T11:15:48Z,BYBIT,T00089,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1000,0.62701,0.12678129,USDT
2026-08-01T02:18:29Z,BINANCE,T00639,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3196.86,1.41572846,USDT
2026-08-01T05:08:55Z,BINANCE,T00211,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,0.5,3200.76,0.50967487,USDT
2026-08-01T05:29:13Z,BYBIT,T00241,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,30,156.589,2.19375887,USDT
2026-08-01T10:57:56Z,BYBIT,T00281,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,11,3191.02,15.13621540,USDT
2026-08-01T18:15:23Z,OKX,T00434,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.25,63247.49,5.10902750,USDT
2026-08-01T18:00:39Z,OKX,T00044,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,5,157.906,0.00029900,BNB
2026-08-01T05:37:23Z,OKX,T00573,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,500,0.62165,0.12402157,USDT
2026-08-01T01:22:17Z,BINANCE,T00128,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,BUY,250,0.62387,0.06608349,USDT
2026-08-01T14:36:59Z,BYBIT,T00685,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.5,62820.59,8.15356573,USDT
2026-08-01T02:56:59Z,BYBIT,T00137,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.75,3204.18,0.70637909,USDT
2026-08-01T22:03:23Z,OKX,T00046,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1000,0.62364,0.00019496,BNB
2026-08-01T17:11:21Z,BINANCE,T00456,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,40,156.894,1.76065231,USDT
2026-08-01T01:20:51Z,OKX,T00264,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,250,0.62258,0.05548628,USDT
